ethnicity,simulation,year,prevalence,ethnicity_label
1,5,-16,7.978643279160461,Chinese_Female
1,5,-15,8.059274227498527,Chinese_Female
1,5,-14,7.97610384335494,Chinese_Female
1,5,-13,8.091875797532964,Chinese_Female
1,5,-12,8.106024261531081,Chinese_Female
1,5,-11,8.054270524062694,Chinese_Female
1,5,-10,8.108296334987378,Chinese_Female
1,5,-9,8.060766043738965,Chinese_Female
1,5,-8,8.05884009009009,Chinese_Female
1,5,-7,8.176701709673994,Chinese_Female
1,5,-6,8.185592359638651,Chinese_Female
1,5,-5,8.162127154319434,Chinese_Female
1,5,-4,8.15611208978806,Chinese_Female
1,5,-3,8.111433503507548,Chinese_Female
1,5,-2,8.171603677221654,Chinese_Female
1,5,-1,8.182891850852034,Chinese_Female
1,6,-61,4.1896450179365,Chinese_Female
1,6,-60,4.278422998802146,Chinese_Female
1,6,-59,4.322678843226789,Chinese_Female
1,6,-58,4.305366216383691,Chinese_Female
1,6,-57,4.332217532625043,Chinese_Female
1,6,-56,4.342976481477087,Chinese_Female
1,6,-55,4.375654602583498,Chinese_Female
1,6,-54,4.41525269111476,Chinese_Female
1,6,-53,4.473807767120531,Chinese_Female
1,6,-52,4.487924718682138,Chinese_Female
1,6,-51,4.637874900278143,Chinese_Female
1,6,-50,4.607143613304821,Chinese_Female
1,6,-49,4.635844155844156,Chinese_Female
1,6,-48,4.698237382440261,Chinese_Female
1,6,-47,4.742466821193411,Chinese_Female
1,6,-46,4.831779489258208,Chinese_Female
1,6,-45,4.957064015460939,Chinese_Female
1,6,-44,4.9768360146216555,Chinese_Female
1,6,-43,5.0870866262564265,Chinese_Female
1,6,-42,5.150206569083806,Chinese_Female
1,6,-41,5.257920053076796,Chinese_Female
1,6,-40,5.430523917995444,Chinese_Female
1,6,-39,5.626245042264137,Chinese_Female
1,6,-38,5.722736853291769,Chinese_Female
1,6,-37,5.857916600936005,Chinese_Female
1,6,-36,5.986300182086188,Chinese_Female
1,6,-35,6.055660539426215,Chinese_Female
1,6,-34,6.18293740541092,Chinese_Female
1,6,-33,6.3590917506858995,Chinese_Female
1,6,-32,6.539595794665022,Chinese_Female
1,6,-31,6.654319354411959,Chinese_Female
1,6,-30,6.937022424212157,Chinese_Female
1,6,-29,7.016391288637783,Chinese_Female
1,6,-28,6.961686383330899,Chinese_Female
1,6,-27,7.136138051834312,Chinese_Female
1,6,-26,7.128606880443774,Chinese_Female
1,6,-25,7.254599983788604,Chinese_Female
1,6,-24,7.370676362219805,Chinese_Female
1,6,-23,7.4211894702632435,Chinese_Female
1,6,-22,7.464512971120901,Chinese_Female
1,6,-21,7.537844693560265,Chinese_Female
1,6,-20,7.612871449679856,Chinese_Female
1,6,-19,7.639771021330651,Chinese_Female
1,6,-18,7.633941883966735,Chinese_Female
1,6,-17,7.7644354879003386,Chinese_Female
1,6,-16,7.70582623395317,Chinese_Female
1,6,-15,7.710701355561168,Chinese_Female
1,6,-14,7.715480038585862,Chinese_Female
1,6,-13,7.783921735431731,Chinese_Female
1,6,-12,7.888424371187719,Chinese_Female
1,6,-11,7.840226472415936,Chinese_Female
1,6,-10,7.887176808566205,Chinese_Female
1,6,-9,7.999580441585231,Chinese_Female
1,6,-8,8.07643581081081,Chinese_Female
1,6,-7,8.137765034866023,Chinese_Female
1,6,-6,8.116102132815422,Chinese_Female
1,6,-5,8.183715324002447,Chinese_Female
1,6,-4,8.239652761382416,Chinese_Female
1,6,-3,8.27671061813641,Chinese_Female
1,6,-2,8.338750116073916,Chinese_Female
1,6,-1,8.404101756556624,Chinese_Female
1,7,-61,4.109332333886599,Chinese_Female
1,7,-60,4.353939898963596,Chinese_Female
1,7,-59,4.350583460172501,Chinese_Female
1,7,-58,4.327673813359771,Chinese_Female
1,7,-57,4.286130112065202,Chinese_Female
1,7,-56,4.3311104255167665,Chinese_Female
1,7,-55,4.3244501338298615,Chinese_Female
1,7,-54,4.378762999452655,Chinese_Female
1,7,-53,4.417913117356407,Chinese_Female
1,7,-52,4.404571278159205,Chinese_Female
1,7,-51,4.441665408913517,Chinese_Female
1,7,-50,4.526687980351888,Chinese_Female
1,7,-49,4.604675324675324,Chinese_Female
1,7,-48,4.673324060041107,Chinese_Female
1,7,-47,4.77733790076101,Chinese_Female
1,7,-46,4.839886501824077,Chinese_Female
1,7,-45,4.913231455838696,Chinese_Female
1,7,-44,4.980745548018843,Chinese_Female
1,7,-43,5.0372132279597945,Chinese_Female
1,7,-42,5.1371207447703435,Chinese_Female
1,7,-41,5.235804721623265,Chinese_Female
1,7,-40,5.441457858769931,Chinese_Female
1,7,-39,5.523949677859335,Chinese_Female
1,7,-38,5.598753077454436,Chinese_Female
1,7,-37,5.6913989237699605,Chinese_Female
1,7,-36,5.800745686291512,Chinese_Female
1,7,-35,5.9457137948806045,Chinese_Female
1,7,-34,6.111517336371521,Chinese_Female
1,7,-33,6.29681372136473,Chinese_Female
1,7,-32,6.501274596377813,Chinese_Female
1,7,-31,6.669202275433259,Chinese_Female
1,7,-30,6.985300238059565,Chinese_Female
1,7,-29,6.981900601123411,Chinese_Female
1,7,-28,6.968177466205799,Chinese_Female
1,7,-27,7.055045573972558,Chinese_Female
1,7,-26,7.128606880443774,Chinese_Female
1,7,-25,7.222177190564967,Chinese_Female
1,7,-24,7.289519388401046,Chinese_Female
1,7,-23,7.424439389015275,Chinese_Female
1,7,-22,7.506934247022352,Chinese_Female
1,7,-21,7.546027330005728,Chinese_Female
1,7,-20,7.673616811689378,Chinese_Female
1,7,-19,7.690911790421828,Chinese_Female
1,7,-18,7.713462111924721,Chinese_Female
1,7,-17,7.704478457105742,Chinese_Female
1,7,-16,7.762732856879843,Chinese_Female
1,7,-15,7.744379893912604,Chinese_Female
1,7,-14,7.690094603056406,Chinese_Female
1,7,-13,7.71246278179498,Chinese_Female
1,7,-12,7.76848742375437,Chinese_Female
1,7,-11,7.83504798729545,Chinese_Female
1,7,-10,7.7809697919387135,Chinese_Female
1,7,-9,7.894690837893117,Chinese_Female
1,7,-8,7.951506193693694,Chinese_Female
1,7,-7,7.912994230292733,Chinese_Female
1,7,-6,8.021666696363344,Chinese_Female
1,7,-5,8.120749829093658,Chinese_Female
1,7,-4,8.054410402629715,Chinese_Female
1,7,-3,8.20509053513057,Chinese_Female
1,7,-2,8.127031293527718,Chinese_Female
1,7,-1,8.181017190634197,Chinese_Female
1,8,-61,4.1120094233549285,Chinese_Female
1,8,-60,4.353939898963596,Chinese_Female
1,8,-59,4.299847792998477,Chinese_Female
1,8,-58,4.245879291114141,Chinese_Female
1,8,-57,4.278853150924174,Chinese_Female
1,8,-56,4.295512257635807,Chinese_Female
1,8,-55,4.3011753753054816,Chinese_Female
1,8,-54,4.319467250501733,Chinese_Female
1,8,-53,4.359782681601717,Chinese_Female
1,8,-52,4.3892166970102435,Chinese_Female
1,8,-51,4.465383039737812,Chinese_Female
1,8,-50,4.558446782833308,Chinese_Female
1,8,-49,4.592207792207792,Chinese_Female
1,8,-48,4.66086739884153,Chinese_Female
1,8,-47,4.7711841808373165,Chinese_Female
1,8,-46,4.825699229833806,Chinese_Female
1,8,-45,4.9172162339861725,Chinese_Female
1,8,-44,4.9611978810328985,Chinese_Female
1,8,-43,5.033376812706207,Chinese_Female
1,8,-42,5.176378217710729,Chinese_Female
1,8,-41,5.211846445881941,Chinese_Female
1,8,-40,5.326651480637813,Chinese_Female
1,8,-39,5.5472801995656935,Chinese_Female
1,8,-38,5.658973768575427,Chinese_Female
1,8,-37,5.679129200189304,Chinese_Female
1,8,-36,5.807682302956732,Chinese_Female
1,8,-35,5.868407490121972,Chinese_Female
1,8,-34,6.079208257520364,Chinese_Female
1,8,-33,6.2631499217316655,Chinese_Female
1,8,-32,6.402972392075842,Chinese_Female
1,8,-31,6.667548617542003,Chinese_Female
1,8,-30,6.978641229253026,Chinese_Female
1,8,-29,6.921131294550471,Chinese_Female
1,8,-28,6.948704217581097,Chinese_Female
1,8,-27,7.132894352719841,Chinese_Female
1,8,-26,7.165912445460886,Chinese_Female
1,8,-25,7.238388587176785,Chinese_Female
1,8,-24,7.274911133113668,Chinese_Female
1,8,-23,7.3740656483587905,Chinese_Female
1,8,-22,7.46288138358623,Chinese_Female
1,8,-21,7.490385402176582,Chinese_Female
1,8,-20,7.606304383516664,Chinese_Female
1,8,-19,7.567184123265751,Chinese_Female
1,8,-18,7.574301712998244,Chinese_Female
1,8,-17,7.546258514731109,Chinese_Female
1,8,-16,7.501631881098633,Chinese_Female
1,8,-15,7.554096152226994,Chinese_Female
1,8,-14,7.663016805158321,Chinese_Female
1,8,-13,7.608677158655891,Chinese_Female
1,8,-12,7.713659104927695,Chinese_Female
1,8,-11,7.724573638058413,Chinese_Female
1,8,-10,7.895882301732393,Chinese_Female
1,8,-9,7.877209237277766,Chinese_Female
1,8,-8,7.91455518018018,Chinese_Female
1,8,-7,7.893525892888747,Chinese_Female
1,8,-6,8.01275769292447,Chinese_Female
1,8,-5,8.138739970496168,Chinese_Female
1,8,-4,8.15611208978806,Chinese_Female
1,8,-3,8.045322657656003,Chinese_Female
1,8,-2,8.088030457795524,Chinese_Female
1,8,-1,8.169769229327184,Chinese_Female
1,9,-61,4.095946886544948,Chinese_Female
1,9,-60,4.322691526482996,Chinese_Female
1,9,-59,4.277016742770168,Chinese_Female
1,9,-58,4.340066922790928,Chinese_Female
1,9,-57,4.341920147479746,Chinese_Female
1,9,-56,4.352469326245342,Chinese_Female
1,9,-55,4.424531595484696,Chinese_Female
1,9,-54,4.4449005655902205,Chinese_Female
1,9,-53,4.500637199007311,Chinese_Female
1,9,-52,4.6261159490227906,Chinese_Female
1,9,-51,4.599064231656569,Chinese_Female
1,9,-50,4.679130232262709,Chinese_Female
1,9,-49,4.760519480519481,Chinese_Female
1,9,-48,4.829032325035812,Chinese_Female
1,9,-47,4.9496420586244385,Chinese_Female
1,9,-46,5.006080259424403,Chinese_Female
1,9,-45,5.040744356557949,Chinese_Female
1,9,-44,5.074574349551382,Chinese_Female
1,9,-43,5.144632855060232,Chinese_Female
1,9,-42,5.17824762118408,Chinese_Female
1,9,-41,5.283721273105914,Chinese_Female
1,9,-40,5.412300683371298,Chinese_Female
1,9,-39,5.491645878573608,Chinese_Female
1,9,-38,5.5739563222869695,Chinese_Female
1,9,-37,5.743983453401342,Chinese_Female
1,9,-36,5.845833694615451,Chinese_Female
1,9,-35,5.976636316784058,Chinese_Female
1,9,-34,6.160831193565392,Chinese_Female
1,9,-33,6.313645621181263,Chinese_Female
1,9,-32,6.396307835851981,Chinese_Female
1,9,-31,6.637782775499406,Chinese_Female
1,9,-30,6.935357672010521,Chinese_Female
1,9,-29,7.00817922018198,Chinese_Female
1,9,-28,6.942213134706197,Chinese_Female
1,9,-27,7.113432158033022,Chinese_Female
1,9,-26,7.237279613319708,Chinese_Female
1,9,-25,7.26919024073924,Chinese_Female
1,9,-24,7.339836712168676,Chinese_Female
1,9,-23,7.4211894702632435,Chinese_Female
1,9,-22,7.469407733724914,Chinese_Female
1,9,-21,7.514933311512969,Chinese_Female
1,9,-20,7.578394352323099,Chinese_Female
1,9,-19,7.530890674233301,Chinese_Female
1,9,-18,7.527914913356085,Chinese_Female
1,9,-17,7.4996252685575335,Chinese_Female
1,9,-16,7.513347950524713,Chinese_Female
1,9,-15,7.50357834469984,Chinese_Female
1,9,-14,7.605476484624887,Chinese_Female
1,9,-13,7.669927690344534,Chinese_Female
1,9,-12,7.52347337399767,Chinese_Female
1,9,-11,7.63653939101015,Chinese_Female
1,9,-10,7.685209367110647,Chinese_Female
1,9,-9,7.798542034508679,Chinese_Female
1,9,-8,7.856489301801801,Chinese_Female
1,9,-7,7.927153021131995,Chinese_Female
1,9,-6,8.007412290861145,Chinese_Female
1,9,-5,8.055985320044616,Chinese_Female
1,9,-4,8.061674808855312,Chinese_Female
1,9,-3,8.06185036911889,Chinese_Female
1,9,-2,8.0453152567555,Chinese_Female
1,9,-1,8.175393209980692,Chinese_Female
1,11,-61,6.194785029715693,Chinese_Female
1,11,-60,6.562158220925994,Chinese_Female
1,11,-59,6.582952815829528,Chinese_Female
1,11,-58,6.635270789441071,Chinese_Female
1,11,-57,6.56381894920681,Chinese_Female
1,11,-56,6.595153902745805,Chinese_Female
1,11,-55,6.658908413825207,Chinese_Female
1,11,-54,6.689016602809707,Chinese_Female
1,11,-53,6.832561987166589,Chinese_Female
1,11,-52,6.8327886112878105,Chinese_Female
1,11,-51,6.847926863451131,Chinese_Female
1,11,-50,6.887425631470856,Chinese_Female
1,11,-49,7.017142857142857,Chinese_Female
1,11,-48,7.168808520356261,Chinese_Female
1,11,-47,7.2306209103403,Chinese_Female
1,11,-46,7.298338062423997,Chinese_Female
1,11,-45,7.373831961905521,Chinese_Female
1,11,-44,7.418339621166215,Chinese_Female
1,11,-43,7.540474180925344,Chinese_Female
1,11,-42,7.569214663600846,Chinese_Female
1,11,-41,7.648218794345847,Chinese_Female
1,11,-40,7.808656036446469,Chinese_Female
1,11,-39,7.939556002225373,Chinese_Female
1,11,-38,8.14927646610815,Chinese_Female
1,11,-37,8.296085958177772,Chinese_Female
1,11,-36,8.35168646492673,Chinese_Female
1,11,-35,8.440130561759148,Chinese_Female
1,11,-34,8.618021664087609,Chinese_Female
1,11,-33,8.779518944303245,Chinese_Female
1,11,-32,8.9971509022143,Chinese_Female
1,11,-31,9.177801296467788,Chinese_Female
1,11,-30,9.588972681416372,Chinese_Female
1,11,-29,9.626186643891863,Chinese_Female
1,11,-28,9.735001541632183,Chinese_Female
1,11,-27,9.740828440753836,Chinese_Female
1,11,-26,9.892462653885456,Chinese_Female
1,11,-25,10.159682256626407,Chinese_Female
1,11,-24,10.107289519388402,Chinese_Female
1,11,-23,10.22586935326617,Chinese_Female
1,11,-22,10.30347528144885,Chinese_Female
1,11,-21,10.359217739955815,Chinese_Female
1,11,-20,10.380889837465112,Chinese_Female
1,11,-19,10.348582080934392,Chinese_Female
1,11,-18,10.438686590901561,Chinese_Female
1,11,-17,10.385890112086338,Chinese_Female
1,11,-16,10.326878336987631,Chinese_Female
1,11,-15,10.495916477224888,Chinese_Female
1,11,-14,10.475723061821997,Chinese_Female
1,11,-13,10.490854955338154,Chinese_Female
1,11,-12,10.521897059831403,Chinese_Female
1,11,-11,10.555478837257475,Chinese_Female
1,11,-10,10.511012448855228,Chinese_Female
1,11,-9,10.60084261314966,Chinese_Female
1,11,-8,10.60670045045045,Chinese_Female
1,11,-7,10.677498141658702,Chinese_Female
1,11,-6,10.676549721148193,Chinese_Female
1,11,-5,10.887633576799914,Chinese_Female
1,11,-4,10.825781377694641,Chinese_Female
1,11,-3,10.943181400815368,Chinese_Female
1,11,-2,11.042808060172717,Chinese_Female
1,11,-1,11.09048984871492,Chinese_Female
1,12,-61,6.200139208652353,Chinese_Female
1,12,-60,6.580386438206344,Chinese_Female
1,12,-59,6.618467782851345,Chinese_Female
1,12,-58,6.6823646052794645,Chinese_Female
1,12,-57,6.624460292048708,Chinese_Female
1,12,-56,6.687709139236301,Chinese_Female
1,12,-55,6.742697544512975,Chinese_Female
1,12,-54,6.784802043422733,Chinese_Female
1,12,-53,6.913050282826928,Chinese_Female
1,12,-52,6.896400447476365,Chinese_Female
1,12,-51,6.97298346234287,Chinese_Female
1,12,-50,6.950943236433699,Chinese_Female
1,12,-49,7.004675324675325,Chinese_Female
1,12,-48,7.160504079556543,Chinese_Female
1,12,-47,7.175237431027055,Chinese_Female
1,12,-46,7.199027158492095,Chinese_Female
1,12,-45,7.260265784702437,Chinese_Female
1,12,-44,7.377289520495729,Chinese_Female
1,12,-43,7.404281439423004,Chinese_Female
1,12,-42,7.488830314246724,Chinese_Female
1,12,-41,7.578186911409668,Chinese_Female
1,12,-40,7.706605922551253,Chinese_Female
1,12,-39,7.921609447066635,Chinese_Female
1,12,-38,8.14927646610815,Chinese_Female
1,12,-37,8.245254246200767,Chinese_Female
1,12,-36,8.313535073268014,Chinese_Female
1,12,-35,8.532898127469506,Chinese_Female
1,12,-34,8.731953678983794,Chinese_Female
1,12,-33,8.91249095285385,Chinese_Female
1,12,-32,9.063796464452924,Chinese_Female
1,12,-31,9.363010980288399,Chinese_Female
1,12,-30,9.642244751868684,Chinese_Female
1,12,-29,9.542423545642677,Chinese_Female
1,12,-28,9.556496762572417,Chinese_Female
1,12,-27,9.661357812449317,Chinese_Female
1,12,-26,9.647543509642679,Chinese_Female
1,12,-25,9.762503039636865,Chinese_Female
1,12,-24,9.78915418201886,Chinese_Female
1,12,-23,9.900877478063048,Chinese_Female
1,12,-22,9.929841736009138,Chinese_Female
1,12,-21,10.108829064724654,Chinese_Female
1,12,-20,10.11656542439665,Chinese_Female
1,12,-19,10.22650411600706,Chinese_Female
1,12,-18,10.196812564196017,Chinese_Female
1,12,-17,10.285961727428676,Chinese_Female
1,12,-16,10.365373993673323,Chinese_Female
1,12,-15,10.362886250736718,Chinese_Female
1,12,-14,10.494339047876931,Chinese_Female
1,12,-13,10.49425776265419,Chinese_Female
1,12,-12,10.564731683914742,Chinese_Female
1,12,-11,10.621072982116965,Chinese_Female
1,12,-10,10.768695046574388,Chinese_Female
1,12,-9,10.75118437844169,Chinese_Female
1,12,-8,10.780898085585585,Chinese_Female
1,12,-7,10.842094085165128,Chinese_Female
1,12,-6,10.91531101331005,Chinese_Female
1,12,-5,10.99017738279423,Chinese_Female
1,12,-4,11.011023736447342,Chinese_Female
1,12,-3,11.150696000293827,Chinese_Female
1,12,-2,11.245240969449345,Chinese_Female
1,12,-1,11.306075773766006,Chinese_Female
1,13,-61,6.200139208652353,Chinese_Female
1,13,-60,6.525701786365294,Chinese_Female
1,13,-59,6.560121765601218,Chinese_Female
1,13,-58,6.5386045358780525,Chinese_Female
1,13,-57,6.551690680638432,Chinese_Female
1,13,-56,6.5904074803616775,Chinese_Female
1,13,-55,6.612358896776446,Chinese_Female
1,13,-54,6.629720853858785,Chinese_Female
1,13,-53,6.756545263487379,Chinese_Female
1,13,-52,6.826208076509685,Chinese_Female
1,13,-51,6.923392052437525,Chinese_Female
1,13,-50,6.967881264423789,Chinese_Female
1,13,-49,7.017142857142857,Chinese_Female
1,13,-48,7.195797952955344,Chinese_Female
1,13,-47,7.271645709831594,Chinese_Female
1,13,-46,7.3794081880826905,Chinese_Female
1,13,-45,7.4694666374449605,Chinese_Female
1,13,-44,7.531716089684696,Chinese_Female
1,13,-43,7.609529655489911,Chinese_Female
1,13,-42,7.683248275475297,Chinese_Female
1,13,-41,7.736680120159968,Chinese_Female
1,13,-40,7.930751708428247,Chinese_Female
1,13,-39,8.079539132463523,Chinese_Female
1,13,-38,8.225437928408226,Chinese_Female
1,13,-37,8.369704299661706,Chinese_Female
1,13,-36,8.483482181565941,Chinese_Female
1,13,-35,8.577563992441162,Chinese_Female
1,13,-34,8.810175659360281,Chinese_Female
1,13,-33,9.026947871606268,Chinese_Female
1,13,-32,9.21708125760176,Chinese_Female
1,13,-31,9.392776822330996,Chinese_Female
1,13,-30,9.697181574522633,Chinese_Female
1,13,-29,9.775646289787472,Chinese_Female
1,13,-28,9.817762848287165,Chinese_Female
1,13,-27,9.870576405332642,Chinese_Female
1,13,-26,9.954097935218076,Chinese_Female
1,13,-25,10.05430817864959,Chinese_Female
1,13,-24,10.078073008813647,Chinese_Female
1,13,-23,10.264868378290542,Chinese_Female
1,13,-22,10.295317343775494,Chinese_Female
1,13,-21,10.405040504050406,Chinese_Female
1,13,-20,10.425217534066656,Chinese_Female
1,13,-19,10.416219872313047,Chinese_Female
1,13,-18,10.425433219575229,Chinese_Female
1,13,-17,10.37090085438769,Chinese_Female
1,13,-16,10.3703951662845,Chinese_Female
1,13,-15,10.436979035109877,Chinese_Female
1,13,-14,10.340334072331569,Chinese_Female
1,13,-13,10.56571671629094,Chinese_Female
1,13,-12,10.446508121444726,Chinese_Female
1,13,-11,10.634882275771593,Chinese_Female
1,13,-10,10.62418386001567,Chinese_Female
1,13,-9,10.740695418072479,Chinese_Female
1,13,-8,10.729870495495495,Chinese_Female
1,13,-7,10.705815723337226,Chinese_Female
1,13,-6,10.852947989237924,Chinese_Female
1,13,-5,10.966790198970964,Chinese_Female
1,13,-4,10.981966111544958,Chinese_Female
1,13,-3,11.090094391596576,Chinese_Female
1,13,-2,11.133810010214505,Chinese_Female
1,13,-1,11.231089365052584,Chinese_Female
1,14,-61,6.2402955506773035,Chinese_Female
1,14,-60,6.598614655486694,Chinese_Female
1,14,-59,6.595636732623033,Chinese_Female
1,14,-58,6.610484570578758,Chinese_Female
1,14,-57,6.6196089846213555,Chinese_Female
1,14,-56,6.5904074803616775,Chinese_Female
1,14,-55,6.745025020365414,Chinese_Female
1,14,-54,6.67989417989418,Chinese_Female
1,14,-53,6.792317839336419,Chinese_Female
1,14,-52,6.813047006953433,Chinese_Female
1,14,-51,6.865176049505164,Chinese_Female
1,14,-50,6.900129152463425,Chinese_Female
1,14,-49,6.99012987012987,Chinese_Female
1,14,-48,7.160504079556543,Chinese_Female
1,14,-47,7.164981231154233,Chinese_Female
1,14,-46,7.286177543575192,Chinese_Female
1,14,-45,7.383793907274212,Chinese_Female
1,14,-44,7.404656254276053,Chinese_Female
1,14,-43,7.5615744648200724,Chinese_Female
1,14,-42,7.578561680967604,Chinese_Female
1,14,-41,7.701664178691877,Chinese_Female
1,14,-40,7.945330296127564,Chinese_Female
1,14,-39,8.052619299725418,Chinese_Female
1,14,-38,8.276802635540834,Chinese_Female
1,14,-37,8.324131040647842,Chinese_Female
1,14,-36,8.393306164918062,Chinese_Female
1,14,-35,8.558666895722384,Chinese_Female
1,14,-34,8.669035999115751,Chinese_Female
1,14,-33,8.868728013330864,Chinese_Female
1,14,-32,9.078791715956614,Chinese_Female
1,14,-31,9.306786611985713,Chinese_Female
1,14,-30,9.612279212239258,Chinese_Female
1,14,-29,9.652465262950432,Chinese_Female
1,14,-28,9.70254612725768,Chinese_Female
1,14,-27,9.914366343377988,Chinese_Female
1,14,-26,10.009245292199893,Chinese_Female
1,14,-25,10.124017184080408,Chinese_Female
1,14,-24,10.207924166923664,Chinese_Female
1,14,-23,10.32499187520312,Chinese_Female
1,14,-22,10.447054984499918,Chinese_Female
1,14,-21,10.57523934211603,Chinese_Female
1,14,-20,10.574618289279265,Chinese_Female
1,14,-19,10.546546348384117,Chinese_Female
1,14,-18,10.536430204433254,Chinese_Female
1,14,-17,10.547441000616226,Chinese_Female
1,14,-16,10.524377793027265,Chinese_Female
1,14,-15,10.570009261598047,Chinese_Female
1,14,-14,10.695730169743946,Chinese_Female
